_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,amenities,price,security_deposit,cleaning_fee,extra_people,guests_included,availability_365,city,country,amenities_count,review_scores_accuracy,review_scores_location,host_id,host_name,first_review_date,last_review_date,log_price,amenities_bins,price_log
4374881,Alugo apto em Copacabana,Apartment,Entire home/apt,Real Bed,7,20,moderate,6.0,2.0,3.0,0,"TV, Internet, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer, First aid kit, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron",642.5,750.0,100.0,0.0,1.0,365,Rio de Janeiro,Brazil,15.0,10.0,10.0,22713638,Ana Maria,2014-11-01,2019-02-07,6.466922027036182,11-20,6.466922027036182
4382487,"Studio building  beach front , wifi",Loft,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2.0,1.0,1.0,91,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Family/kid friendly, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, Self check-in, Keypad, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Well-lit path to entrance, Step-free access, Accessible-height bed, Accessible-height toilet",131.0,500.0,120.0,62.5,2.0,270,Rio de Janeiro,Brazil,29.0,10.0,10.0,15151058,Sandra,2015-02-22,2019-02-07,4.882801922586371,21-30,4.882801922586371
4404740,Ko Olina: March Special - For You & Your Family!!,Villa,Entire home/apt,Real Bed,90,395,strict_14_with_grace_period,6.0,2.0,3.0,26,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance",295.0,500.0,0.0,0.0,3.5,217,Ko Olina,United States,27.0,10.0,10.0,22865625,Michael,2014-11-26,2018-02-14,5.69035945432406,21-30,5.69035945432406
4430808,Studio-Private Entrance /Bath/Kitchen Near JFK,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4.0,1.0,1.0,91,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Step-free access, Flat path to front door, Well-lit path to entrance, Step-free access, Wide clearance to bed, Step-free access, Accessible-height toilet, Step-free access, Host greets you, Handheld shower head, Roll-in shower",64.0,0.0,40.0,25.0,2.0,259,Queens,United States,50.0,10.0,10.0,23002099,Sol & Izak,2014-12-23,2019-01-31,4.174387269895637,41-50,4.174387269895637
4413137,Bronte Beach Jewel Apartment,Apartment,Entire home/apt,Real Bed,5,25,strict_14_with_grace_period,2.0,1.0,1.0,2,"TV, Internet, Wifi, Kitchen, Family/kid friendly, Washer, Smoke detector, First aid kit, Essentials, Shampoo",95.0,0.0,50.0,20.0,2.0,0,Bronte,Australia,10.0,10.0,10.0,12253922,Alessio,2015-01-06,2016-09-05,4.564348191467836,0-10,4.564348191467836
440924,Fabulous 3 Bedrm Poipu Beach CONDO,Apartment,Entire home/apt,Real Bed,4,60,strict_14_with_grace_period,7.0,3.0,5.0,67,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises, Free street parking, Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Bathtub, Children’s books and toys, Crib, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Wide doorway, Well-lit path to entrance, Disabled parking spot",299.0,300.0,262.5,35.0,3.5,257,Koloa,United States,45.0,10.0,10.0,483893,Pamela,2012-08-16,2019-02-27,5.703782474656201,41-50,5.703782474656201
4412422,Amazing Ocean View Moon Cabin on retreat property,Cottage,Entire home/apt,Real Bed,2,29,flexible,2.0,1.0,1.0,48,"Wifi, Kitchen, Free parking on premises, Pets live on this property, Cat(s), Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Laptop friendly workspace, Private living room, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Cleaning before checkout",84.0,100.0,25.0,20.0,2.0,336,Kalapana,United States,30.0,10.0,10.0,20865630,Christine Marie,2014-11-06,2019-02-17,4.442651256490317,21-30,4.442651256490317
4447107,Ocean view 1 bedroom Kiahuna condo,Condominium,Entire home/apt,Real Bed,3,1125,moderate,4.0,1.0,2.0,91,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Gym, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Shampoo, Hangers, Laptop friendly workspace, Self check-in, Building staff, Hot water, Luggage dropoff allowed, Long term stays allowed",239.0,0.0,0.0,0.0,1.0,221,Koloa,United States,22.0,10.0,10.0,23079066,Peter,2014-11-04,2019-02-18,5.480638923341991,21-30,5.480638923341991
4449066,Experience Kona Farm,Bungalow,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8.0,3.0,5.0,59,"Internet, Wifi, Kitchen, Free parking on premises, Free street parking, Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Lockbox, Pack ’n Play/travel crib, Hot water, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard",140.0,100.0,75.0,25.0,2.0,348,Captain Cook,United States,31.0,10.0,10.0,9502321,Tane,2014-12-14,2019-02-17,4.948759890378168,31-40,4.948759890378168
4451485,Cozy LOFT - In the ❤ of OLD PORT / Old Montreal,Loft,Entire home/apt,Real Bed,2,64,strict_14_with_grace_period,4.0,1.0,2.0,91,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Host greets you",83.0,169.0,59.0,29.0,1.0,50,Montreal,Canada,35.0,10.0,10.0,19059657,Yanick,2015-04-26,2019-02-19,4.430816798843313,31-40,4.430816798843313
4499095,Modernist Urban Retreat,Apartment,Entire home/apt,Real Bed,4,1125,moderate,2.0,1.0,1.0,47,"TV, Internet, Wifi, Kitchen, Free parking on premises, Elevator, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Host greets you",220.0,750.0,160.0,30.0,2.0,302,Elizabeth Bay,Australia,20.0,10.0,10.0,11594621,Dino,2014-12-12,2019-01-02,5.3981627015177525,11-20,5.3981627015177525
4466635,"Cozy 1 BR apartment, walkup",Apartment,Entire home/apt,Pull-out Sofa,1,1125,strict_14_with_grace_period,3.0,1.0,1.0,91,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Family/kid friendly, Washer, Essentials, Shampoo, 24-hour check-in, Hangers, Private living room, Hot water, Other",550.0,0.0,100.0,0.0,1.0,208,Tin Hau,Hong Kong,14.0,10.0,10.0,9443322,Romi,2014-11-15,2019-02-24,6.311734809152915,11-20,6.311734809152915
4454553,Apartment for 2 guests,Apartment,Entire home/apt,Real Bed,2,180,strict_14_with_grace_period,2.0,1.0,1.0,91,"Internet, Air conditioning, Kitchen, Doorman, Elevator, Family/kid friendly, Suitable for events, Washer, Dryer, Safety card, Essentials, 24-hour check-in, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Keypad, Window guards, Table corner guards",642.5,750.0,262.5,62.5,2.0,21,Hong Kong,Hong Kong,19.0,10.0,10.0,23114689,KK (Mr),2014-12-15,2019-03-06,6.466922027036182,11-20,6.466922027036182
4471162,Ocean front apartment great views,Apartment,Entire home/apt,Real Bed,2,365,strict_14_with_grace_period,3.0,1.0,2.0,91,"TV, Cable TV, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Self check-in, Lockbox, Beachfront",300.0,750.0,90.0,0.0,1.0,352,Bondi Beach,Australia,15.0,10.0,10.0,21396900,Mal,2014-11-18,2019-03-03,5.707110264748875,11-20,5.707110264748875
4505004,Tonight I Sleep in Kowloon City,Apartment,Private room,Real Bed,3,1125,flexible,1.0,1.0,1.0,33,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Pets live on this property, Dog(s), Cat(s), Heating, Family/kid friendly, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Refrigerator, Cooking basics, Oven, Luggage dropoff allowed, Long term stays allowed, Host greets you",377.0,0.0,0.0,0.0,1.0,169,Hong Kong,Hong Kong,25.0,10.0,10.0,6039361,Franco,2014-11-28,2018-06-18,5.934894195619588,21-30,5.934894195619588
454593,Cuty Apartment MONTREAL-Le plateau,Apartment,Entire home/apt,Real Bed,3,365,moderate,2.0,1.0,1.0,0,"TV, Cable TV, Internet, Wifi, Kitchen, Smoking allowed, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials",50.0,0.0,0.0,0.0,1.0,0,Montreal,Canada,13.0,10.0,10.0,2258609,Eve,2014-11-28,2019-01-14,3.9318256327243257,11-20,3.9318256327243257
4502957,Beautiful Bondi family beach house,House,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,8.0,3.5,4.0,14,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free street parking, Hot tub, Indoor fireplace, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, High chair, Children’s books and toys, Hot water, Bed linens, Extra pillows and blankets, Luggage dropoff allowed, Long term stays allowed, Other",623.0,750.0,150.0,0.0,1.0,264,Bondi Beach,Australia,31.0,10.0,10.0,1495162,Hannah,2015-01-31,2019-01-14,6.436150368369428,31-40,6.436150368369428
4555069,"2 grandes chambres queen, appartement lumineux",Apartment,Private room,Futon,2,61,moderate,4.0,2.0,2.0,14,"Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets allowed, Breakfast, Free street parking, Heating, Suitable for events, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Cleaning before checkout",50.0,0.0,0.0,7.0,2.0,8,Montreal,Canada,36.0,10.0,10.0,2883070,Yann,2018-08-06,2018-12-25,3.9318256327243257,31-40,3.9318256327243257
4563401,MIDTOWN APARTMENT WITH SPECTACULAR VIEW,Apartment,Entire home/apt,Real Bed,6,11,moderate,3.0,1.0,1.0,32,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Doorman, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Host greets you",215.0,0.0,0.0,35.0,2.0,25,New York,United States,33.0,10.0,10.0,22885233,Peter,2017-06-26,2019-02-25,5.375278407684165,31-40,5.375278407684165
4505019,Well decorated and fully equipped,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4.0,2.0,2.0,91,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Gym, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Hot water, Other",642.5,0.0,262.5,0.0,1.0,138,Hong Kong,Hong Kong,21.0,10.0,10.0,20508734,Dimas,2014-12-25,2019-02-24,6.466922027036182,21-30,6.466922027036182
4532525,Quiet Comfy home near Sydney with carspace + wifi,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4.0,1.0,1.0,91,"TV, Wifi, Kitchen, Free parking on premises, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Children’s books and toys, Crib, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed",129.0,125.0,58.0,12.0,2.0,311,Darlington,Australia,37.0,10.0,10.0,10814703,Linda,2014-12-13,2019-02-09,4.867534450455582,31-40,4.867534450455582
4532565,"""Grandpa's Cottage"" 2 Story Studio",Guesthouse,Entire home/apt,Real Bed,9,250,moderate,3.0,1.0,2.0,64,"TV, Internet, Wifi, Kitchen, Free parking on premises, Free street parking, Family/kid friendly, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Long term stays allowed",124.0,0.0,75.0,25.0,2.0,318,Kailua,United States,19.0,10.0,10.0,10851216,Christian,2014-12-01,2019-02-27,4.8283137373023015,11-20,4.8283137373023015
4565981,July in Fab East Harlem Apartment!,Apartment,Entire home/apt,Real Bed,1,20,flexible,2.0,1.0,1.0,0,"TV, Kitchen, Heating, Essentials",45.0,500.0,50.0,25.0,2.0,0,New York,United States,4.0,10.0,10.0,146853,Trish,2014-12-01,2019-03-01,3.828641396489095,0-10,3.828641396489095
4556650,Gorgeous View! Newly Remodeled!!,Condominium,Entire home/apt,Real Bed,1,30,strict_14_with_grace_period,5.0,1.0,2.0,91,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Essentials, 24-hour check-in, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Lockbox, Pack ’n Play/travel crib, Hot water, Long term stays allowed",170.0,0.0,140.0,10.0,2.0,315,Kahuku,United States,20.0,10.0,10.0,23621404,Maisa,2014-12-27,2019-03-01,5.14166355650266,11-20,5.14166355650266
4586762,LOVELY AND CENTRAL ROOM,Apartment,Private room,Real Bed,2,31,moderate,2.0,1.0,2.0,91,"Internet, Wifi, Shampoo, 24-hour check-in, Hangers, Hair dryer",85.0,0.0,0.0,0.0,1.0,160,Barcelona,Spain,6.0,10.0,10.0,23621055,Tony,2014-12-04,2019-02-20,4.454347296253507,0-10,4.454347296253507
4591790,Rio Parque Condominio Clube,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,8.0,2.0,6.0,4,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Washer",149.0,0.0,150.0,15.0,3.5,280,Rio de Janeiro,Brazil,13.0,10.0,10.0,4420701,Gustavo,2015-07-03,2018-06-27,5.0106352940962555,11-20,5.0106352940962555
457829,"Large, sunny apartment. Perfect location.",Apartment,Entire home/apt,Real Bed,1,30,strict_14_with_grace_period,4.0,1.0,1.0,91,"Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets allowed, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed",210.0,0.0,80.0,60.0,3.0,5,New York,United States,30.0,10.0,10.0,2275829,Lorena,2012-06-09,2019-02-17,5.351858133476067,21-30,5.351858133476067
4589874,BONDI BEACH RETREAT,House,Private room,Real Bed,3,365,strict_14_with_grace_period,2.0,1.0,1.0,88,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Hot tub, Indoor fireplace, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Host greets you, Beachfront",90.0,0.0,69.0,0.0,1.0,282,Bondi Beach,Australia,38.0,10.0,10.0,15752806,Craige & Leonie,2014-12-14,2018-12-21,4.51085950651685,31-40,4.51085950651685
4593396,MK MTR:Family Hotel for 1~4 ppl Rm.55,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4.0,1.0,3.0,89,"TV, Wifi, Air conditioning, Doorman, Elevator, Family/kid friendly, Smoke detector, Safety card, Shampoo, Hangers, Hair dryer",353.0,750.0,150.0,62.5,2.0,133,Hong Kong,Hong Kong,11.0,10.0,10.0,2232885,Cathy,2015-02-26,2019-03-08,5.869296913133774,11-20,5.869296913133774
4580916,Tara Cottage:a Haven for Relaxation,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,3.0,1.0,2.0,30,"Cable TV, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Pets live on this property, Dog(s), Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox",145.0,0.0,100.0,15.0,2.0,140,Captain Cook,United States,23.0,10.0,10.0,23745299,Michael,2016-01-01,2019-02-22,4.983606621708336,21-30,4.983606621708336
4621190,Charmoso apartamento no Rio,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4.0,2.0,3.0,6,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Washer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace",172.0,0.0,160.0,60.0,2.0,0,Rio de Janeiro,Brazil,20.0,10.0,10.0,23907954,Flávia,2016-08-12,2017-12-18,5.153291594497779,11-20,5.153291594497779
4657865,FULLY FURNISHED STUDIO B IN TSIM SHA TSUI 尖沙咀6B,Apartment,Entire home/apt,Real Bed,28,365,strict_14_with_grace_period,2.0,1.0,1.0,15,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Hot tub, Washer, Dryer, Fire extinguisher, Essentials, Shampoo, Self check-in, Smart lock",534.0,750.0,150.0,0.0,1.0,336,Hong Kong,Hong Kong,16.0,10.0,10.0,6811924,Daisy,2015-03-11,2017-11-30,6.282266746896006,11-20,6.282266746896006
4620058,"Quarto casal/2p, espaçoso, arejado.",Apartment,Private room,Real Bed,1,1125,flexible,2.0,1.0,2.0,0,"TV, Wifi, Kitchen, Free parking on premises, Breakfast, Elevator, Indoor fireplace, Heating, Dryer, Smoke detector, Carbon monoxide detector, Shampoo",120.0,0.0,0.0,0.0,1.0,365,Maia,Portugal,12.0,10.0,10.0,2392950,Maria,2015-01-02,2019-01-03,4.795790545596741,11-20,4.795790545596741
4699061,Cosy room in Brooklyn!2min to Sbwy,House,Private room,Real Bed,1,1125,flexible,1.0,1.0,1.0,0,"Internet, Wifi, Kitchen, Hot tub, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",35.0,0.0,0.0,0.0,1.0,0,Brooklyn,United States,12.0,10.0,10.0,24291213,Joerg,2015-01-02,2019-01-03,3.58351893845611,11-20,3.58351893845611
4621926,Sunny quiet apt. with backyard in Plateau,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2.0,1.0,1.0,24,"Internet, Wifi, Kitchen, Paid parking off premises, Pets live on this property, Dog(s), Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Host greets you",70.0,300.0,50.0,35.0,1.0,0,Montreal,Canada,39.0,10.0,10.0,8729599,Maria,2015-08-03,2018-10-07,4.2626798770413155,31-40,4.2626798770413155
4609521,Modern 1BR East Village Apartment,Apartment,Entire home/apt,Real Bed,7,1125,flexible,2.0,1.0,1.0,3,"Internet, Wifi, Air conditioning, Kitchen, Heating, Essentials",200.0,100.0,20.0,0.0,1.0,0,New York,United States,6.0,10.0,10.0,8563244,Josh,2014-11-30,2016-12-13,5.303304908059076,0-10,5.303304908059076
469638,Near the bosphorus,Apartment,Private room,Real Bed,2,1125,moderate,6.0,3.0,3.0,23,"TV, Cable TV, Internet, Wifi, Kitchen, Smoking allowed, Free street parking, Heating, Family/kid friendly, Suitable for events, Washer, Essentials, Shampoo, 24-hour check-in, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Host greets you",185.0,527.0,53.0,62.5,1.0,343,Istanbul,Turkey,20.0,10.0,10.0,2330281,Omer,2012-11-07,2018-10-12,5.225746673713202,11-20,5.225746673713202
4603224,Koolhouse Double/Twin Room Garden V,House,Private room,Real Bed,2,1125,flexible,2.0,1.0,2.0,0,"Cable TV, Wifi, Air conditioning, Free parking on premises, Heating, Family/kid friendly, Dryer, Smoke detector, Fire extinguisher, Shampoo",55.0,0.0,0.0,0.0,1.0,301,Porto,Portugal,10.0,10.0,10.0,7959537,Manuela,2012-11-07,2019-02-19,4.02535169073515,0-10,4.02535169073515
466277,"W'burg 2 bedroom w/ yard & laundry, 5 mins to L",Apartment,Entire home/apt,Real Bed,3,10,strict_14_with_grace_period,5.0,2.0,3.0,91,"TV, Internet, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Children’s books and toys, Pack ’n Play/travel crib, Hot water, Long term stays allowed, Other",235.0,400.0,90.0,20.0,3.5,110,Brooklyn,United States,25.0,10.0,10.0,815977,Ryan,2012-05-24,2019-02-19,5.4638318050256105,21-30,5.4638318050256105
462902,Alugo suíte individual,House,Private room,Real Bed,1,1125,flexible,3.0,1.0,2.0,0,"Cable TV, Wifi, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets live on this property, Dog(s), Family/kid friendly, Fire extinguisher",373.0,0.0,0.0,0.0,1.0,0,Rio de Janeiro,Brazil,11.0,10.0,10.0,2300324,Rosane,2012-05-24,2018-11-08,5.924255797414532,11-20,5.924255797414532
4667913,Nice place to stay,Apartment,Entire home/apt,Real Bed,3,3,strict_14_with_grace_period,4.0,2.0,4.0,0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Microwave, Dishes and silverware, Cooking basics, Stove, Luggage dropoff allowed, Step-free access, Well-lit path to entrance, Step-free access, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access",642.5,0.0,262.5,0.0,3.5,362,Rio de Janeiro,Brazil,32.0,10.0,10.0,24149940,Paula,2012-05-24,2018-11-08,6.466922027036182,31-40,6.466922027036182
46626,Charming MtlHomestay Accommodation!,House,Private room,Real Bed,3,365,strict_14_with_grace_period,7.0,3.5,4.0,17,"Internet, Wifi, Kitchen, Heating, Washer, Smoke detector",47.0,460.0,0.0,45.0,1.0,365,Montreal,Canada,6.0,10.0,10.0,208453,Maureen,2011-07-15,2018-11-08,3.871201010907891,0-10,3.871201010907891
4755673,3BR 2WR Apt (KS) 5 min wan chai MTR,Apartment,Entire home/apt,Real Bed,1,365,strict_14_with_grace_period,8.0,3.0,5.0,91,"TV, Wifi, Air conditioning, Kitchen, Elevator, Hot tub, Family/kid friendly, Washer, Essentials, Shampoo",642.5,750.0,262.5,62.5,3.5,35,Hong Kong,Hong Kong,10.0,10.0,10.0,23053002,Jenny,2014-12-14,2019-02-20,6.466922027036182,0-10,6.466922027036182
4734514,Há 1 quadra da praia e 2 do metrô,Apartment,Entire home/apt,Real Bed,8,13,strict_14_with_grace_period,4.0,1.0,3.0,0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Washer",627.0,0.0,0.0,0.0,1.0,0,Rio de Janeiro,Brazil,10.0,10.0,10.0,24442912,Nara,2014-12-14,2019-02-07,6.4425401664681985,0-10,6.4425401664681985
4725257,Cute apart with terrace Downtown !,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2.0,1.0,1.0,52,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Washer, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Host greets you, Paid parking on premises",128.0,200.0,60.0,20.0,2.0,285,Barcelona,Spain,29.0,10.0,10.0,3744544,Marta+Paul,2015-03-26,2019-02-07,4.859812404361672,21-30,4.859812404361672
4709568,Luxury 2BR/2BTH on The Highline - sleeps 4,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4.0,2.0,3.0,91,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Doorman, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Bathtub, Room-darkening shades, Hot water",400.0,750.0,150.0,62.5,3.5,20,New York,United States,28.0,10.0,10.0,4383543,Meritxell,2015-03-19,2019-03-03,5.993961427306569,21-30,5.993961427306569
